Initial Region URL	Crag URL	Region Name
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/cabreras	Cabreras
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/4408586931	Cala Les Rotes
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/406352238	Castellet De Calp
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/2457169119	Castellets
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/9024676185	El Cepellar
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/7819328823	Cocentaina
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/1460982678	Covatelles
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/2107867314	Coves Roges
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/4496149272	Crevillent
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/3742519542	Cumbre del Sol
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/4409286087	Elche
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/marin	Elda / Petrer
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/forada	Foradá
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/4370196204	Gata de Gorgos
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/3742475019	Granadella
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/el-flare-guadalest	Guadalest & Abdet
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/2731977354	Jávea
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/penya-roja	Llíber
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/405229719	Los Pinos
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/mascarat-gorge	Mascarat Gorge
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/7837164816	Millena
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/jalon-valley	Murla
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/7819781553	Muro d'Alcoi
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/olta	Olta
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/6358652436	Onil
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/orihuela	Orihuela
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/2725014903	Pedreguer
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/692789736	Pego
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/5602218255	Penya Roc
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/7254081276	Peña del Corb
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/penon-de-ifach	Peñón de Ifach
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/6878211123	Placas del Eco
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/ponoig	Ponoig
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/puig-campana	Puig Campana
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/2730420774	Racó de Cortés
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/reconco	Reconco
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/5743660488	Redován
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/1029784887	Rincón Bello
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/salinas	Salinas
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/sella	Sella
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/5662174617	Serra de Segaria
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/sierra-de-enmedio	Sierra de Enmedio
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/sierra-de-toix	Sierra de Toix
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/9025562532	La Solana
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/echo-valley	Valle de Guadar (Echo Valley)
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/5506341270	Vía ferrata Xorret de Catí
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/pena-rubia	Villena
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/costa-blanca/area/4227327609	Xixona
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/almorchon	Almorchón
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/7269419562	Alumbres
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8147953686	Barranco del Marqués
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/3163086408	Benizar
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/pico-del-aguila	Cabezo de la Fuente
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8091827157	Cabezo Gordo
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8092823229	Cabo de Palos
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8172441348	Cantalar
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/2732444238	Canteras de El Valle
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8101642524	Cartagena
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/7862882880	Castillo de la Asomada
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/6674211474	Castillo de los Garres
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8116412421	Cedacero
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/5234757069	Cieza
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8097537207	Cola del Caballo
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/el-buey	El Buey
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/7140799218	El Corqué
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/6667248171	El Portús
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8182139181	El Pulgoso
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8172524946	Faro de Cabo Tiñoso
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/4676164392	Frontal de Los Garres
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/9053297040	Torre de La Azohia
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/solius	Solius
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/santa-brigida	Santa Brigida
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/347804847	Grau dels Matxos
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/8015961567	El Sunyer
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/7385580789	La Soleia
https://www.thecrag.com/en/climbing/spain/area/1842437106	https://www.thecrag.com/en/climbing/spain/barcelona-area/area/6891524721	Figuero
https://www.thecrag.com/en/climbing/spain/area/1846162401	https://www.thecrag.com/en/climbing/spain/valencia/area/1460651787	Xátiva
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/levia	Leiva
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8098743510	Los Amarillos
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/los-lages	Los Lages
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/morron-de-espuna-y-agujas	Morron de Espuña
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/1035026718	Mula
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8108656350	Pared de La Cárcel
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/pared-de-siscar	Pared de Siscar
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8115701118	Peñas Blancas
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8174174613	Peña Rubia
https://www.thecrag.com/en/climbing/spain/area/1846222632	https://www.thecrag.com/en/climbing/spain/area/8104952058	Ricote
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/ayna	Ayna
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/5431124775	Caudete
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/7767694302	Chinchilla de Monte-Aragón
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/6790933713	Nerpio
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/el-minero	El Minero
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/fuente-el-freso	Fuente el Freso
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/moral	Moral de Calatrava
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/pantano-de-penarroya	Pantano de Penarroya
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/8654928303	Cuenca
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/buendia	Buendia
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/hoz-del-rio-gritos-valeria	Hoz del Rio Gritos
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/3033859005	Las Callejuelas
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/5647219140	Priego
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/cuidad-entacada	Cuidad Encantada
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/7014535899	Segobriga
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/valdecabras	Valdecabras 🚫
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/barranco-de-la-viana	Barranco de la Viana
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/entrepenas	Entrepeñas
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/1856736579	Fin del Mundo
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/3800670042	Pozo Verde
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/6581695722	Santamera
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/barranco-de-la-hoz	Barranco de la Hoz
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/pequena-escocia	Pequena Escocia
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/9871446327	Nnnnn
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/toledo	Toledo
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/castello-de-bayuela	Castillo de Bayuela
https://www.thecrag.com/en/climbing/spain/area/1846242474	https://www.thecrag.com/en/climbing/spain/area/8554606188	Mora - Peñas Negras
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/area/1846882515	Alange
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/area/1852142298	Puerto Roque
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/area/5826376626	Las monjas, Cabezuela del valle, Extremadura, Spain
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/area/6187792134	Risco de San Blas
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/area/6235768521	Valcorchero
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/area/6235776453	El Cerro
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/el-castellar	El Castellar
https://www.thecrag.com/en/climbing/spain/area/1846641165	https://www.thecrag.com/en/climbing/spain/puerto-pena	Puerto Peña
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/agujeros-rioja	Los Agujeros
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/nieva-de-cameros	Nieva de Cameros
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/clavijo	Clavijo
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/jubera	Jubera
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/arnedillo	Arnedillo
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/isasa	Peña Isasa
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/autol	Autol
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/area/1849949205	Anguiano
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/area/1850135049	Ezcaray
https://www.thecrag.com/en/climbing/spain/area/1846642104	https://www.thecrag.com/en/climbing/spain/area/1850140845	Nalda
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/san-fausto	San Fausto
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/penartea-carrascal	Peñartea
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/etxauri	Etxauri
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/don-hermanas	Dos Hermanas - Biaizpe (Irurtzun)
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/1714044531	Itoitz
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/7527382515	Kopako Harri
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/5149375830	Larraona - Aranaratxe - Eulate
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/6479244468	Larraun
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/5168803632	Liskar
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/8453701704	Napari (Napal)
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/5313910353	Aitzondo
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/6832656999	Laieneko Haitza
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/5908111071	Ziordia
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/8617938837	Bidankoze (Vidángoz)
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/8006867988	Belagua
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/8119507896	Axkin Arrondo
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/8970194979	Untzueko Haitza
https://www.thecrag.com/en/climbing/spain/area/1846647399	https://www.thecrag.com/en/climbing/spain/area/9578500530	La Sima
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/5325883869	Bedmar La Serrezuela
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/825425493	Pegalajar
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288810088	Castillo de La Guardia
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288824173	Cerro Golondrina
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288824377	Cerro Zalema
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288824620	Cuevas negras
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288825571	El puntal
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288826138	El Vítor
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288826639	La Serrezuela
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288826966	Las cimbras
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288827323	Los Cahorros
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288827653	Los Ochandos
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288828391	Morón de la Frontera
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288828724	Peña Rubia
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288829054	Peñas de Castro
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288829387	Santa Lucía
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288829663	Silent valley
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288829861	Tajo del Despeñadero
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288830083	Torres
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288830386	Valle de Abalajís
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2288830701	Yugoslavia
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/3827471979	Luque
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/826223283	Peñón del Águila
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/zuheros	Zuheros
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4677149985	Riscos del Levante
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/nuestra-senora-de-la-pena	Nuestra Señora de la Peña
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4679624133	Valverde del Camino
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/7196291685	Calañas - El Morante
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/benacoaz	Benaocaz
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/el-buejo	El Bujeo
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/el-castillo	El Castillo
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/2584826040	Gibraltar
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/grazalema	Grazalema
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/jimena	Jimena
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/5502834024	La Muela
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/5300316111	La Peña
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/4495689867	Olvera
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/1440488997	Peña Arpada
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/5223900228	Peña del Cabo de la Plata
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/san-bartolo	San Bartolo
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/malaga-sevilla-area/area/9596471850	La Alcaidesa
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4495991286	Alfarnatejo
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4496035158	Antigua Cantera de Torremolinos
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/archidona	Archidona
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/3822395043	Belmez
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/benahavis	Benahavis
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/benaojan	Benaoján
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/8721093681	Cañete
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/canon-de-manilva	Cañon de Manilva
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/cartajima	Cartajima
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/casares	Casares
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4316085894	Cerros del Lago
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/comares	Comares
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/5834016300	Cuevas del Becerro
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/el-chorro	El Chorro
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/1913153454	El Torcalito
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/espiel	Espiel
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/8230716438	Estepona
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4495604559	Gaucin
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/la-cala	La Cala del Moral
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/mijas	Mijas
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/montjaque	Montjaque
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/7092352770	Nerja
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/ojen	Ojen
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/4495991226	Peñón de Ríogordo
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/1791403800	Pinares de San Anton
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/8011028493	Placas del cura
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/7160793627	Poyato de Benalauría
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/poyato	Peñón de Benadalid
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/puerto-del-viento	Puerto del Viento
https://www.thecrag.com/en/climbing/spain/area/1846636608	https://www.thecrag.com/en/climbing/spain/area/2186352876	Puerto Rico
